date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1990-05-18,0.0984,0.10679999999999999,,0.0981214955987193,0.09766295161205729,,0.09924750847793473,,0.09244676623252235,,,
1990-05-21,0.0987,0.10679999999999999,,0.09835712463165436,0.09810452941947756,,0.09953493958699378,,0.09328430220525896,,,
1990-05-22,0.0986,0.10679999999999999,,0.09814045203149147,0.09756641822013457,,0.0991585244611537,,0.09282048664849629,,,
1990-05-23,0.0989,0.10619999999999999,,0.09815079134538629,0.09752834169434288,,0.0992282882196438,,0.09290237580619554,,,
1990-05-24,0.0989,0.10619999999999999,,0.09815079134538629,0.09752834169434288,,0.0992282882196438,,0.09290237580619554,,,
1990-05-25,0.0987,0.10619999999999999,,0.0984428459941058,0.09749547570027195,,0.09923501032019999,,0.09309315943757568,,,
1990-05-28,0.09910000000000001,0.10679999999999999,,0.09829154132132611,0.09768908746073479,,0.09916089786318216,,0.09354274538452279,,,
1990-05-29,0.09910000000000001,0.10679999999999999,,0.09849884234356776,0.09789369724425567,,0.09924279566855132,,0.09339944786316012,,,
1990-05-30,0.0986,0.10619999999999999,,0.09832961591931921,0.09793247244063097,,0.09900583919222661,,0.09329027979546489,,,
1990-05-31,0.09970000000000001,0.10619999999999999,,0.09926545195267655,0.0990294748194891,,0.09957286804156595,,0.09444212203873881,,,
1990-06-01,0.09960000000000001,0.10619999999999999,,0.10008720999717635,0.09908824289446239,,0.10006750783418483,,0.0943914049534027,,,
1990-06-04,0.09960000000000001,0.10619999999999999,,0.10008720999717635,0.09908824289446239,,0.10006750783418483,,0.0943914049534027,,,
1990-06-05,0.09970000000000001,0.10619999999999999,,0.1002009442234495,0.09963487693334372,,0.10019516700757736,,0.09479495948401206,,,
1990-06-06,0.1,0.10679999999999999,,0.10055821452156177,0.10000631796730053,,0.10045604255787799,,0.09531863440999566,,,
1990-06-07,0.09970000000000001,0.10679999999999999,,0.10021713344842853,0.09966852696959339,,0.10026324165456901,,0.09590165524254624,,,
1990-06-08,0.09970000000000001,0.1075,,0.10011507373432571,0.09971051528392971,,0.10056140413570214,,0.09529875290703216,,,
1990-06-11,0.1,0.1075,,0.10035183696672734,0.10004407508333024,,0.1011174406240325,,0.0955929147039829,,,
1990-06-12,0.09970000000000001,0.10679999999999999,,0.10032103689362226,0.09988046091942615,,0.1011933079439935,,0.09528188314940755,,,
1990-06-13,0.09970000000000001,0.10619999999999999,,0.09988901818199847,0.0992069011140646,,0.10077084186200591,,0.09477989319167834,,,
1990-06-14,0.09939999999999999,0.10619999999999999,,0.09934036131432622,0.09876280074148025,,0.10035121537550218,,0.09411143062832372,,,
1990-06-15,0.09939999999999999,0.10619999999999999,,0.09954812655277157,0.09875998854090762,,0.10035859938886693,,0.09415730542075607,,,
1990-06-18,0.09949999999999999,0.1056,,0.09995719948912773,0.09902199444055682,,0.10072993952374376,,0.0945379707792744,,,
1990-06-19,0.09949999999999999,0.10619999999999999,,0.10018142833704102,0.09938122339359312,,0.10121853741551612,,0.09477418708417318,,,
1990-06-20,0.09939999999999999,0.1093,,0.0998257209223532,0.09884326494288143,,0.10084096859174951,,0.09431933053050412,,,
1990-06-21,0.09880000000000001,0.1056,,0.09999298293495396,0.09894842450502828,,0.10095603436104317,,0.0943971176361671,,,
1990-06-22,0.0984,0.10619999999999999,,0.09945149797376196,0.09845613199005232,,0.10061773623313108,,0.09365958282644082,,,
1990-06-25,0.0981,0.10619999999999999,,0.09900768915048763,0.0980279415045171,,0.10007593640977186,,0.09294443082497583,,,
1990-06-26,0.098,0.105,,0.09885956652284533,0.0980464636732643,,0.09978830417881546,,0.09304940551557106,,,
1990-06-27,0.098,0.1056,,0.09898071897993521,0.0981943569927346,,0.09983420890879202,,0.09379835061712449,,,
1990-06-28,0.09849999999999999,0.10679999999999999,,0.09854530077944834,0.0977838036331018,,0.09984737454438353,,0.09343321467605281,,,
1990-06-29,0.0983,0.1075,,0.09842653804502666,0.09749873907825646,,0.09935813754818068,,0.09322474186482688,,,
1990-07-02,0.0984,0.10779999999999999,,0.09808316775287129,0.09739929371708844,,0.09947363577957868,,0.09273092878659783,,,
1990-07-03,0.09849999999999999,0.10619999999999999,,0.0979054788304512,0.0972768682376477,,0.09937887906597176,,0.09231604496964829,,,
1990-07-04,0.0983,0.10619999999999999,,0.09809377264231789,0.09727267312805998,,0.09913231474571127,,0.09253638928848362,,,
1990-07-05,0.09849999999999999,0.10619999999999999,,0.09811276433364902,0.09741601863760208,,0.09923223112374013,,0.09286623725525622,,,
1990-07-06,0.09910000000000001,0.10679999999999999,,0.09860250859109199,0.09811607162782532,,0.0996822568020228,,0.09323783017538245,,,
1990-07-09,0.10039999999999999,0.1056,,0.09931638101211382,0.09874479210011855,,0.09996504168479436,,0.09414075207337902,,,
1990-07-10,0.1014,0.1072,,0.09928477542216774,0.09885626548780424,,0.1002319264546554,,0.09421158350540315,,,
1990-07-11,0.102,0.1081,,0.09942007549534781,0.09877279997840716,,0.10033858679663776,,0.09472944966250996,,,
1990-07-12,0.1018,0.10800000000000001,,0.09951909907928447,0.09855511805285255,,0.10038915610100974,,0.09449448522347548,,,
1990-07-13,0.1013,0.10619999999999999,,0.09848416170926821,0.09795701029438031,,0.09950795293861892,,0.09359578807019475,,,
1990-07-16,0.10099999999999999,0.10619999999999999,,0.09835139249858371,0.09723449262642991,,0.09928667834038385,,0.09292694931796586,,,
1990-07-17,0.1009,0.10869999999999999,,0.09757093621300972,0.09692308096410485,,0.09901501076367802,,0.09292857042669667,,,
1990-07-18,0.10060000000000001,0.105,,0.09744554628368562,0.096363155992224,,0.09879473205393441,,0.09208646704885837,,,
1990-07-19,0.0999,0.1043,,0.09727086420067788,0.09681370865779448,,0.09870529890067115,,0.0925490623997669,,,
1990-07-20,0.09960000000000001,0.1056,,0.09705765760932672,0.09624729707737223,,0.09846837936158881,,0.0926185915068416,,,
1990-07-23,0.09970000000000001,0.1056,,0.0972746493931873,0.0965891542777686,,0.09864676277591844,,0.09322277495646447,,,
